,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type,rlog_fixed_acidity,rlog_volatile_acidity,rlog_citric_acid,rlog_residual_sugar,rlog_chlorides,rlog_free_sulfur_dioxide,rlog_total_sulfur_dioxide,rlog_density,rlog_pH,rlog_sulphates,rlog_alcohol,quality_class,quality_num_class,type_r2
204,5.8,0.28,0.35,2.3,0.053,36.0,114.0,0.9924,3.28,0.5,10.2,4,white,1.916922612182061,0.2468600779315258,0.30010459245033816,1.1939224684724346,0.051643233151838386,3.6109179126442243,4.74493212836325,0.6893399422169912,1.4539530095937052,0.4054651081081644,2.4159137783010487,low,0,0
205,6.4,0.21,0.5,11.6,0.042,45.0,153.0,0.9972,3.15,0.43,8.8,5,white,2.0014800002101243,0.1906203596086497,0.4054651081081644,2.533696813957432,0.04114194333117521,3.828641396489095,5.0369526024136295,0.691746199644317,1.423108334242607,0.3576744442718159,2.2823823856765264,medium,1,0
206,7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5,white,2.0794415416798357,0.14842000511827322,0.27763173659827955,2.2300144001592104,0.04401688541677426,3.6635616461296463,4.844187086458591,0.6910449724680751,1.43746264769429,0.29266961396282004,2.322387720290225,medium,1,0
207,10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9,4,white,2.4159137783010487,0.36464311358790924,0.6312717768418578,1.9740810260220096,0.04783732941416006,3.044522437723423,4.8283137373023015,0.6915458991929714,1.3837912309017721,0.412109650826833,2.388762789235098,low,0,0
208,6.8,0.57,0.29,2.2,0.04,15.0,77.0,0.9938,3.32,0.74,10.2,5,white,2.0541237336955462,0.45107561936021656,0.25464221837358075,1.1631508098056809,0.03922071315328133,2.772588722239781,4.356708826689592,0.6900423656064666,1.463255402256019,0.5538851132264376,2.4159137783010487,medium,1,0
209,6.1,0.4,0.31,0.9,0.048,23.0,170.0,0.993,3.22,0.77,9.5,6,white,1.9600947840472698,0.3364722366212129,0.2700271372130602,0.6418538861723947,0.04688358589885046,3.1780538303479458,5.14166355650266,0.6896410412306576,1.4398351280479207,0.5709795465857378,2.3513752571634776,medium,1,0
210,5.6,0.245,0.25,9.7,0.032,12.0,68.0,0.994,3.31,0.34,10.5,5,white,1.8870696490323797,0.219135529916671,0.22314355131420976,2.3702437414678603,0.031498667059371016,2.5649493574615367,4.23410650459726,0.6901426715396466,1.4609379041156565,0.29266961396282004,2.4423470353692043,medium,1,0
211,6.8,0.18,0.38,1.4,0.038,35.0,111.0,0.9918,3.32,0.59,11.2,7,white,2.0541237336955462,0.16551443847757333,0.3220834991691132,0.8754687373538999,0.03729578474369693,3.58351893845611,4.718498871295094,0.6890387525154021,1.463255402256019,0.46373401623214006,2.501435951739211,high,2,0
212,7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5,white,2.0794415416798357,0.14842000511827322,0.27763173659827955,2.2300144001592104,0.04401688541677426,3.6635616461296463,4.844187086458591,0.6910449724680751,1.43746264769429,0.29266961396282004,2.322387720290225,medium,1,0
213,6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.9944,3.44,0.37,9.7,6,white,2.0412203288596382,0.12221763272424911,0.25464221837358075,1.840549633397487,0.04974209189481401,3.4657359027997265,4.812184355372417,0.690343253227211,1.4906543764441333,0.3148107398400336,2.3702437414678603,medium,1,0
214,6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,white,1.9740810260220096,0.22314355131420976,0.22314355131420976,0.8754687373538999,0.02955880224154443,3.58351893845611,4.663439094112067,0.6887374720712452,1.4586150226995167,0.36464311358790924,2.4932054526026954,high,2,0
215,5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,white,1.916922612182061,0.23111172096338664,0.2151113796169455,2.322387720290225,0.04305948946044701,4.02535169073515,5.030437921392435,0.6911952768347,1.4609379041156565,0.3220834991691132,2.341805806147327,medium,1,0
216,7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,white,2.1400661634962708,0.23901690047049992,0.30748469974796055,2.0794415416798357,0.035367143837291344,3.828641396489095,5.10594547390058,0.6900925198307166,1.3937663759585914,0.28517894223366247,2.4849066497880004,medium,1,0
217,5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5,white,1.916922612182061,0.23111172096338664,0.2151113796169455,2.322387720290225,0.04305948946044701,4.02535169073515,5.030437921392435,0.6911952768347,1.4609379041156565,0.3220834991691132,2.341805806147327,medium,1,0
218,5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,9.4,5,white,1.9021075263969205,0.2468600779315258,0.2151113796169455,2.917770732084279,0.04305948946044701,4.110873864173311,5.123963979403259,0.6925970292544641,1.4609379041156565,0.36464311358790924,2.341805806147327,medium,1,0
219,7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.9938,3.04,0.32,11.0,5,white,2.1400661634962708,0.20701416938432612,0.30748469974796055,2.0794415416798357,0.035367143837291344,3.784189633918261,5.087596335232384,0.6900423656064666,1.3962446919730587,0.27763173659827955,2.4849066497880004,medium,1,0
220,7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5,white,2.1400661634962708,0.23901690047049992,0.30748469974796055,2.0794415416798357,0.035367143837291344,3.828641396489095,5.10594547390058,0.6900925198307166,1.3937663759585914,0.28517894223366247,2.4849066497880004,medium,1,0
221,7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.0,0.55,9.1,6,white,2.1041341542702074,0.521765563804325,0.1906203596086497,2.3513752571634776,0.06765864847381486,3.5263605246161616,5.153291594497779,0.6916961282926306,1.3862943611198906,0.4382549309311553,2.312535423847214,medium,1,0
222,6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7,white,1.9740810260220096,0.22314355131420976,0.22314355131420976,0.8754687373538999,0.02955880224154443,3.58351893845611,4.663439094112067,0.6887374720712452,1.4586150226995167,0.36464311358790924,2.4932054526026954,high,2,0
223,6.5,0.19,0.3,0.8,0.043,33.0,144.0,0.9936,3.42,0.39,9.1,6,white,2.0149030205422647,0.17395330712343798,0.26236426446749106,0.5877866649021191,0.042101176018635326,3.5263605246161616,4.976733742420574,0.6899420496109969,1.4861396960896067,0.32930374714260047,2.312535423847214,medium,1,0
224,6.3,0.495,0.22,1.8,0.046,31.0,140.0,0.9929,3.39,0.54,10.4,6,white,1.9878743481543455,0.4021262068426498,0.19885085874516517,1.0296194171811581,0.044973365642731196,3.4657359027997265,4.948759890378168,0.6895908643571682,1.4793292270870801,0.43178241642553783,2.4336133554004498,medium,1,0
225,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5,white,2.0918640616783932,0.2151113796169455,0.34358970439007686,2.9338568698359038,0.044973365642731196,3.6888794541139363,4.983606621708336,0.6930471755596119,1.463255402256019,0.32930374714260047,2.272125885509337,medium,1,0
226,6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6,white,2.0014800002101243,0.1570037488096647,0.27763173659827955,1.2237754316221157,0.04688358589885046,3.7376696182833684,5.303304908059076,0.6900423656064666,1.5040773967762742,0.4054651081081644,2.3702437414678603,medium,1,0
227,7.1,0.25,0.32,10.3,0.041,66.0,272.0,0.9969,3.17,0.52,9.1,6,white,2.0918640616783932,0.22314355131420976,0.27763173659827955,2.424802725718295,0.04018178963283176,4.204692619390966,5.60947179518496,0.691595978067209,1.4279160358107101,0.41871033485818504,2.312535423847214,medium,1,0
228,6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6,white,2.0014800002101243,0.1570037488096647,0.27763173659827955,1.2237754316221157,0.04688358589885046,3.7376696182833684,5.303304908059076,0.6900423656064666,1.5040773967762742,0.4054651081081644,2.3702437414678603,medium,1,0
229,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5,white,2.0918640616783932,0.2151113796169455,0.34358970439007686,2.9338568698359038,0.044973365642731196,3.6888794541139363,4.983606621708336,0.6930471755596119,1.463255402256019,0.32930374714260047,2.272125885509337,medium,1,0
230,6.8,0.64,0.08,9.7,0.062,26.0,142.0,0.9972,3.37,0.46,8.9,4,white,2.0541237336955462,0.4946962418361071,0.0769610411361284,2.3702437414678603,0.060153922819747144,3.295836866004329,4.962844630259907,0.691746199644317,1.4747630091074988,0.37843643572024505,2.2925347571405443,low,0,0
231,8.3,0.28,0.4,7.8,0.041,38.0,194.0,0.9976,3.34,0.51,9.6,6,white,2.2300144001592104,0.2468600779315258,0.3364722366212129,2.174751721484161,0.04018178963283176,3.6635616461296463,5.272999558563747,0.6919464599834264,1.4678743481123135,0.412109650826833,2.3608540011180215,medium,1,0
232,8.2,0.27,0.39,7.8,0.039,49.0,208.0,0.9976,3.31,0.51,9.5,6,white,2.2192034840549946,0.23901690047049992,0.32930374714260047,2.174751721484161,0.03825871211709027,3.912023005428146,5.342334251964811,0.6919464599834264,1.4609379041156565,0.412109650826833,2.3513752571634776,medium,1,0
233,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,white,2.1041341542702074,0.20701416938432612,0.3220834991691132,2.72785282839839,0.05638033343610769,4.02535169073515,5.272999558563747,0.6920966289237662,1.4085449700547104,0.36464311358790924,2.302585092994046,medium,1,0
234,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,white,2.1041341542702074,0.20701416938432612,0.3220834991691132,2.72785282839839,0.05638033343610769,4.02535169073515,5.272999558563747,0.6920966289237662,1.4085449700547104,0.36464311358790924,2.302585092994046,medium,1,0
235,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,white,2.1041341542702074,0.20701416938432612,0.3220834991691132,2.72785282839839,0.05638033343610769,4.02535169073515,5.272999558563747,0.6920966289237662,1.4085449700547104,0.36464311358790924,2.302585092994046,medium,1,0
236,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6,white,2.1041341542702074,0.20701416938432612,0.3220834991691132,2.72785282839839,0.05638033343610769,4.02535169073515,5.272999558563747,0.6920966289237662,1.4085449700547104,0.36464311358790924,2.302585092994046,medium,1,0
237,6.8,0.52,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,0.5,9.6,6,white,2.0541237336955462,0.41871033485818504,0.27763173659827955,2.653241964607215,0.04305948946044701,4.007333185232471,5.402677381872279,0.691746199644317,1.451613827240533,0.4054651081081644,2.3608540011180215,medium,1,0
238,7.0,0.26,0.59,1.4,0.037,40.0,120.0,0.9918,3.34,0.41,11.1,7,white,2.0794415416798357,0.23111172096338664,0.46373401623214006,0.8754687373538999,0.036331929247390204,3.713572066704308,4.795790545596741,0.6890387525154021,1.4678743481123135,0.34358970439007686,2.4932054526026954,high,2,0
239,6.2,0.25,0.21,15.55,0.039,28.0,159.0,0.9982,3.48,0.64,9.6,6,white,1.9740810260220096,0.22314355131420976,0.1906203596086497,2.806386101823072,0.03825871211709027,3.367295829986474,5.075173815233827,0.6922467753167811,1.4996230464268938,0.4946962418361071,2.3608540011180215,medium,1,0
240,7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7,5,white,2.1162555148025524,0.27763173659827955,0.20701416938432612,2.6878474937846906,0.04879016416943205,3.912023005428146,5.288267030694535,0.6923968991692412,1.4350845252893227,0.37843643572024505,2.272125885509337,medium,1,0
241,7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,5,white,2.163323025660538,0.2700271372130602,0.23111172096338664,2.174751721484161,0.03052920503482279,3.1780538303479458,4.51085950651685,0.690343253227211,1.4182774069729414,0.4054651081081644,2.4336133554004498,medium,1,0
242,7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.9903,3.15,0.38,11.4,7,white,2.0918640616783932,0.1906203596086497,0.3148107398400336,1.2237754316221157,0.025667746748577813,3.1780538303479458,4.61512051684126,0.6882853811430377,1.423108334242607,0.3220834991691132,2.517696472610991,high,2,0
243,6.8,0.24,0.34,2.7,0.047,64.5,218.5,0.9934,3.3,0.58,9.7,6,white,2.0541237336955462,0.2151113796169455,0.29266961396282004,1.308332819650179,0.045928931888399735,4.182050142641207,5.391352232515226,0.6898417235512188,1.4586150226995167,0.4574248470388755,2.3702437414678603,medium,1,0
244,6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,white,2.066862759472976,0.3364722366212129,0.44468582126144574,2.501435951739211,0.042101176018635326,3.713572066704308,4.962844630259907,0.6918963986582927,1.420695787837223,0.37843643572024505,2.272125885509337,medium,1,0
245,6.1,0.18,0.36,2.0,0.038,20.0,249.5,0.9923,3.37,0.79,11.3,6,white,1.9600947840472698,0.16551443847757333,0.30748469974796055,1.0986122886681098,0.03729578474369693,3.044522437723423,5.523458920524919,0.6892897502326406,1.4747630091074988,0.5822156198526637,2.509599262378372,medium,1,0
246,6.8,0.21,0.27,2.1,0.03,26.0,139.0,0.99,3.16,0.61,12.6,7,white,2.0541237336955462,0.1906203596086497,0.23901690047049992,1.1314021114911006,0.02955880224154443,3.295836866004329,4.941642422609304,0.688134638736401,1.425515074273172,0.47623417899637155,2.6100697927420065,high,2,0
247,5.8,0.2,0.27,1.4,0.031,12.0,77.0,0.9905,3.25,0.36,10.9,7,white,1.916922612182061,0.1823215567939546,0.23901690047049992,0.8754687373538999,0.03052920503482279,2.5649493574615367,4.356708826689592,0.6883858634582348,1.4469189829363254,0.30748469974796055,2.4765384001174837,high,2,0
248,5.6,0.19,0.26,1.4,0.03,12.0,76.0,0.9905,3.25,0.37,10.9,7,white,1.8870696490323797,0.17395330712343798,0.23111172096338664,0.8754687373538999,0.02955880224154443,2.5649493574615367,4.343805421853684,0.6883858634582348,1.4469189829363254,0.3148107398400336,2.4765384001174837,high,2,0
249,6.1,0.41,0.14,10.4,0.037,18.0,119.0,0.996,3.38,0.45,10.0,5,white,1.9600947840472698,0.34358970439007686,0.1310282624064042,2.4336133554004498,0.036331929247390204,2.9444389791664403,4.787491742782046,0.6911451778892722,1.4770487243883548,0.371563556432483,2.3978952727983707,medium,1,0
250,5.9,0.21,0.28,4.6,0.053,40.0,199.0,0.9964,3.72,0.7,10.0,4,white,1.9315214116032138,0.1906203596086497,0.2468600779315258,1.7227665977411035,0.051643233151838386,3.713572066704308,5.298317366548036,0.6913455586133171,1.551808799597464,0.5306282510621704,2.3978952727983707,low,0,0
251,8.5,0.26,0.21,16.2,0.074,41.0,197.0,0.998,3.02,0.5,9.8,3,white,2.2512917986064953,0.23111172096338664,0.1906203596086497,2.8449093838194073,0.071389996086673,3.7376696182833684,5.288267030694535,0.6921466802263617,1.3912819026309295,0.4054651081081644,2.379546134130174,low,0,0
252,6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5,white,2.066862759472976,0.3364722366212129,0.44468582126144574,2.501435951739211,0.042101176018635326,3.713572066704308,4.962844630259907,0.6918963986582927,1.420695787837223,0.37843643572024505,2.272125885509337,medium,1,0
253,5.8,0.24,0.44,3.5,0.029,5.0,109.0,0.9913,3.53,0.43,11.7,3,white,1.916922612182061,0.2151113796169455,0.36464311358790924,1.5040773967762742,0.028587456851912472,1.791759469228055,4.700480365792417,0.6887876917824923,1.5107219394949425,0.3576744442718159,2.5416019934645457,low,0,0
254,5.8,0.24,0.39,1.5,0.054,37.0,158.0,0.9932,3.21,0.52,9.3,6,white,1.916922612182061,0.2151113796169455,0.32930374714260047,0.9162907318741551,0.05259245011917063,3.6375861597263857,5.0689042022202315,0.6897413874251124,1.43746264769429,0.41871033485818504,2.33214389523559,medium,1,0
255,6.7,0.26,0.39,1.1,0.04,45.0,147.0,0.9935,3.32,0.58,9.6,8,white,2.0412203288596382,0.23111172096338664,0.32930374714260047,0.7419373447293773,0.03922071315328133,3.828641396489095,4.997212273764115,0.6898918878392727,1.463255402256019,0.4574248470388755,2.3608540011180215,high,2,0
256,6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,white,1.9878743481543455,0.30010459245033816,0.26236426446749106,1.9021075263969205,0.03440142671733232,2.1972245773362196,4.584967478670572,0.6894905030564015,1.451613827240533,0.34358970439007686,2.4849066497880004,high,2,0
257,6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7,white,1.9878743481543455,0.30010459245033816,0.26236426446749106,1.9021075263969205,0.03440142671733232,2.1972245773362196,4.584967478670572,0.6894905030564015,1.451613827240533,0.34358970439007686,2.4849066497880004,high,2,0
258,6.4,0.23,0.39,1.8,0.032,23.0,118.0,0.9912,3.32,0.5,11.8,6,white,2.0014800002101243,0.20701416938432612,0.32930374714260047,1.0296194171811581,0.031498667059371016,3.1780538303479458,4.77912349311153,0.6887374720712452,1.463255402256019,0.4054651081081644,2.5494451709255714,medium,1,0
259,5.8,0.36,0.38,0.9,0.037,3.0,75.0,0.9904,3.28,0.34,11.4,4,white,1.916922612182061,0.30748469974796055,0.3220834991691132,0.6418538861723947,0.036331929247390204,1.3862943611198906,4.330733340286331,0.6883356235627233,1.4539530095937052,0.29266961396282004,2.517696472610991,low,0,0
260,6.9,0.115,0.35,5.4,0.048,36.0,108.0,0.9939,3.32,0.42,10.2,6,white,2.066862759472976,0.10885440491208208,0.30010459245033816,1.8562979903656263,0.04688358589885046,3.6109179126442243,4.6913478822291435,0.6900925198307166,1.463255402256019,0.35065687161316933,2.4159137783010487,medium,1,0
261,6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5,white,2.066862759472976,0.25464221837358075,0.3364722366212129,3.017982882488811,0.042101176018635326,3.6109179126442243,5.056245805348308,0.6929471605572782,1.3686394258811698,0.3852624007906449,2.2925347571405443,medium,1,0
262,6.9,0.28,0.4,8.2,0.036,15.0,95.0,0.9944,3.17,0.33,10.2,5,white,2.066862759472976,0.2468600779315258,0.3364722366212129,2.2192034840549946,0.035367143837291344,2.772588722239781,4.564348191467836,0.690343253227211,1.4279160358107101,0.28517894223366247,2.4159137783010487,medium,1,0
263,7.2,0.29,0.4,13.6,0.045,66.0,231.0,0.9977,3.08,0.59,9.6,6,white,2.1041341542702074,0.25464221837358075,0.3364722366212129,2.681021528714291,0.04401688541677426,4.204692619390966,5.44673737166631,0.6919965188025493,1.4060969884160703,0.46373401623214006,2.3608540011180215,medium,1,0
264,6.2,0.24,0.35,1.2,0.038,22.0,167.0,0.9912,3.1,0.48,10.6,6,white,1.9740810260220096,0.2151113796169455,0.30010459245033816,0.7884573603642703,0.03729578474369693,3.1354942159291497,5.123963979403259,0.6887374720712452,1.410986973710262,0.3920420877760237,2.451005098112319,medium,1,0
265,6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5,white,2.066862759472976,0.25464221837358075,0.3364722366212129,3.017982882488811,0.042101176018635326,3.6109179126442243,5.056245805348308,0.6929471605572782,1.3686394258811698,0.3852624007906449,2.2925347571405443,medium,1,0
266,6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6,white,2.066862759472976,0.27763173659827955,0.23111172096338664,2.2300144001592104,0.051643233151838386,3.4965075614664802,5.198497031265826,0.691395647521139,1.4469189829363254,0.412109650826833,2.322387720290225,medium,1,0
267,5.3,0.58,0.07,6.9,0.043,34.0,149.0,0.9944,3.34,0.57,9.7,5,white,1.840549633397487,0.4574248470388755,0.06765864847381486,2.066862759472976,0.042101176018635326,3.5553480614894135,5.0106352940962555,0.690343253227211,1.4678743481123135,0.45107561936021656,2.3702437414678603,medium,1,0
268,5.3,0.585,0.07,7.1,0.044,34.0,145.0,0.9945,3.34,0.57,9.7,6,white,1.840549633397487,0.46058440732924394,0.06765864847381486,2.0918640616783932,0.04305948946044701,3.5553480614894135,4.983606621708336,0.6903933923633242,1.4678743481123135,0.45107561936021656,2.3702437414678603,medium,1,0
269,5.4,0.59,0.07,7.0,0.045,36.0,147.0,0.9944,3.34,0.57,9.7,6,white,1.8562979903656263,0.46373401623214006,0.06765864847381486,2.0794415416798357,0.04401688541677426,3.6109179126442243,4.997212273764115,0.690343253227211,1.4678743481123135,0.45107561936021656,2.3702437414678603,medium,1,0
270,6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6,white,2.066862759472976,0.27763173659827955,0.23111172096338664,2.2300144001592104,0.051643233151838386,3.4965075614664802,5.198497031265826,0.691395647521139,1.4469189829363254,0.412109650826833,2.322387720290225,medium,1,0
271,5.2,0.6,0.07,7.0,0.044,33.0,147.0,0.9944,3.33,0.58,9.7,5,white,1.824549292051046,0.47000362924573563,0.06765864847381486,2.0794415416798357,0.04305948946044701,3.5263605246161616,4.997212273764115,0.690343253227211,1.4655675420143985,0.4574248470388755,2.3702437414678603,medium,1,0
272,5.8,0.25,0.26,13.1,0.051,44.0,148.0,0.9972,3.29,0.38,9.3,5,white,1.916922612182061,0.22314355131420976,0.23111172096338664,2.6461747973841225,0.04974209189481401,3.8066624897703196,5.003946305945459,0.691746199644317,1.4562867329399256,0.3220834991691132,2.33214389523559,medium,1,0
273,6.6,0.58,0.3,5.1,0.057,30.0,123.0,0.9949,3.24,0.38,9.0,5,white,2.028148247292285,0.4574248470388755,0.26236426446749106,1.8082887711792655,0.055434706888100524,3.4339872044851463,4.820281565605037,0.6905939237722281,1.4445632692438664,0.3220834991691132,2.302585092994046,medium,1,0
274,7.0,0.29,0.54,10.7,0.046,59.0,234.0,0.9966,3.05,0.61,9.5,5,white,2.0794415416798357,0.25464221837358075,0.43178241642553783,2.4595888418037104,0.044973365642731196,4.0943445622221,5.459585514144159,0.6914457339201877,1.3987168811184478,0.47623417899637155,2.3513752571634776,medium,1,0
275,6.6,0.19,0.41,8.9,0.046,51.0,169.0,0.9954,3.14,0.57,9.8,6,white,2.028148247292285,0.17395330712343798,0.34358970439007686,2.2925347571405443,0.044973365642731196,3.9512437185814275,5.135798437050262,0.6908445314972698,1.420695787837223,0.45107561936021656,2.379546134130174,medium,1,0
276,6.7,0.2,0.41,9.1,0.044,50.0,166.0,0.9954,3.14,0.58,9.8,6,white,2.0412203288596382,0.1823215567939546,0.34358970439007686,2.312535423847214,0.04305948946044701,3.9318256327243257,5.117993812416755,0.6908445314972698,1.420695787837223,0.4574248470388755,2.379546134130174,medium,1,0
277,7.7,0.26,0.4,1.1,0.042,9.0,60.0,0.9915,2.89,0.5,10.6,5,white,2.163323025660538,0.23111172096338664,0.3364722366212129,0.7419373447293773,0.04114194333117521,2.302585092994046,4.110873864173311,0.6888881236395619,1.358409157630355,0.4054651081081644,2.451005098112319,medium,1,0
278,6.8,0.32,0.34,1.2,0.044,14.0,67.0,0.9919,3.05,0.47,10.6,4,white,2.0541237336955462,0.27763173659827955,0.29266961396282004,0.7884573603642703,0.04305948946044701,2.70805020110221,4.219507705176107,0.6890889570990911,1.3987168811184478,0.3852624007906449,2.451005098112319,low,0,0
279,7.0,0.3,0.49,4.7,0.036,17.0,105.0,0.9916,3.26,0.68,12.4,7,white,2.0794415416798357,0.26236426446749106,0.3987761199573678,1.7404661748405046,0.035367143837291344,2.8903717578961645,4.663439094112067,0.6889383357858906,1.449269160281279,0.5187937934151676,2.5952547069568657,high,2,0
280,7.0,0.24,0.36,2.8,0.034,22.0,112.0,0.99,3.19,0.38,12.6,8,white,2.0794415416798357,0.2151113796169455,0.30748469974796055,1.33500106673234,0.03343477608623742,3.1354942159291497,4.727387818712341,0.688134638736401,1.4327007339340463,0.3220834991691132,2.6100697927420065,high,2,0
281,6.1,0.31,0.58,5.0,0.039,36.0,114.0,0.9909,3.3,0.6,12.3,8,white,1.9600947840472698,0.2700271372130602,0.4574248470388755,1.791759469228055,0.03825871211709027,3.6109179126442243,4.74493212836325,0.6885867978036138,1.4586150226995167,0.47000362924573563,2.5877640352277083,high,2,0
282,6.8,0.44,0.37,5.1,0.047,46.0,201.0,0.9938,3.08,0.65,10.5,4,white,2.0541237336955462,0.36464311358790924,0.3148107398400336,1.8082887711792655,0.045928931888399735,3.8501476017100584,5.308267697401205,0.6900423656064666,1.4060969884160703,0.5007752879124892,2.4423470353692043,low,0,0
283,6.7,0.34,0.3,15.6,0.054,51.0,196.0,0.9982,3.19,0.49,9.3,5,white,2.0412203288596382,0.29266961396282004,0.26236426446749106,2.8094026953624978,0.05259245011917063,3.9512437185814275,5.2832037287379885,0.6922467753167811,1.4327007339340463,0.3987761199573678,2.33214389523559,medium,1,0
284,7.1,0.35,0.24,15.4,0.055,46.0,198.0,0.9988,3.12,0.49,8.8,5,white,2.0918640616783932,0.30010459245033816,0.2151113796169455,2.797281334830153,0.05354076692802976,3.8501476017100584,5.293304824724492,0.692547000487913,1.415853163361435,0.3987761199573678,2.2823823856765264,medium,1,0
285,7.3,0.32,0.25,7.2,0.056,47.0,180.0,0.9961,3.08,0.47,8.8,5,white,2.1162555148025524,0.27763173659827955,0.22314355131420976,2.1041341542702074,0.054488185284069776,3.871201010907891,5.198497031265826,0.6911952768347,1.4060969884160703,0.3852624007906449,2.2823823856765264,medium,1,0
286,6.5,0.28,0.33,15.7,0.053,51.0,190.0,0.9978,3.22,0.51,9.7,6,white,2.0149030205422647,0.2468600779315258,0.28517894223366247,2.8154087194227095,0.051643233151838386,3.9512437185814275,5.25227342804663,0.6920465751159123,1.4398351280479207,0.412109650826833,2.3702437414678603,medium,1,0
287,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,white,2.1041341542702074,0.20701416938432612,0.32930374714260047,2.7212954278522306,0.05638033343610769,3.912023005428146,5.262690188904886,0.6920966289237662,1.3812818192963463,0.3920420877760237,2.302585092994046,high,2,0
288,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,white,2.1041341542702074,0.20701416938432612,0.32930374714260047,2.7212954278522306,0.05638033343610769,3.912023005428146,5.262690188904886,0.6920966289237662,1.3812818192963463,0.3920420877760237,2.302585092994046,high,2,0
289,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,white,2.1041341542702074,0.20701416938432612,0.32930374714260047,2.7212954278522306,0.05638033343610769,3.912023005428146,5.262690188904886,0.6920966289237662,1.3812818192963463,0.3920420877760237,2.302585092994046,high,2,0
290,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7,white,2.1041341542702074,0.20701416938432612,0.32930374714260047,2.7212954278522306,0.05638033343610769,3.912023005428146,5.262690188904886,0.6920966289237662,1.3812818192963463,0.3920420877760237,2.302585092994046,high,2,0
291,5.9,0.15,0.31,5.8,0.041,53.0,155.0,0.9945,3.52,0.46,10.5,6,white,1.9315214116032138,0.13976194237515863,0.2700271372130602,1.916922612182061,0.04018178963283176,3.9889840465642745,5.049856007249537,0.6903933923633242,1.5085119938441398,0.37843643572024505,2.4423470353692043,medium,1,0
292,7.4,0.28,0.42,19.8,0.066,53.0,195.0,1.0,2.96,0.44,9.1,5,white,2.128231705849268,0.2468600779315258,0.35065687161316933,3.0349529867072724,0.06391332574365285,3.9889840465642745,5.278114659230517,0.6931471805599453,1.3762440252663892,0.36464311358790924,2.312535423847214,medium,1,0
